timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68
348,10513700.0,,,,,,,,,,,,,0.0,10.000000000000485,13.749980801901735,10.509051280939364,27.49996160380347,11.017960295871971,77.49983470908977,12.815420901039568,127.49970781437607,14.610267226369219,177.4996441370639,16.355188484441406,227.49958045975177,18.097561457614646,277.49943872775737,19.793766374264784,327.4992969957629,21.487485058080427,377.49922101003705,23.13846705356592,427.4991450243112,24.787021113809672,477.49910713935014,26.395948105513906,527.499069254389,28.002501956626507,577.498950439016,29.57225594212108,627.498831623643,31.139688306887145,677.4987645421022,32.672918560166906,727.4986974605613,34.203875603083475,777.4986620009106,35.7029957046442,827.4986265412599,37.19988811279181,877.4986102664114,38.667109932215986,927.498593991563,40.13214686228188,977.4985045336391,41.56949466873146,1027.4984150757152,43.00469785956796,1077.4983899185058,44.35253943326236,1127.4983647612967,45.69837059952424,1177.4983505613295,47.02504604413609,1227.4983363613624,48.34973894751248,1277.4983295857915,49.65631424863858,1327.4983228102203,50.96093346533556,1377.4982488240744,52.24839948896532,1427.4981748379284,53.53393456255994,1477.498123884278,54.803227195030125,1527.4980729306271,56.07061273933472,1577.4980385687932,57.32260155972203,1627.498004206959,58.5727059632004,1677.497981764462,59.80820495095019,1727.497959321965,61.041841066696584,1777.4979454106297,62.26161271027807,1827.4979314992943,63.47954196100175,1877.4979236637987,64.68430101784118,1927.4979158283031,65.88723715232967,1977.4979122908815,67.07765409269271,2027.4979087534598,68.26626662641993,2077.4978916316027,69.49059470208897,2127.4978745097455,70.71307327657205,2177.4978655079017,71.92261161589636,2227.497856506058,73.13032028787951,2277.4978528340525,74.32591998399482,2327.4978491620473,75.51970852186813,2377.4978489394734,76.70215349128141,2427.4978487169,77.88280458097059,2477.497850679717,79.05281751501184,2527.497852642534,80.22105270428578,2577.4978559440824,81.37930041813418,2627.4978592456314,82.53578545906328,2677.4978633216842,83.68288370737528,2727.4978673977366,84.82823336592229,2777.4978718749753,85.9647511854429,2827.497876352214,87.09953357852395,2877.4978589371367,88.22599597091532,2927.497841522059,89.35073524703843,2977.4978301760298,90.4676307952987,3027.4978188300006,91.58281473673709
349,10463825.0,,,,,,,,,,,,,0.0,9.999999999999998,7.4999895283100315,10.277583529486511,14.999979056620063,10.555124743074645,64.99985216190636,12.352454009441296,114.99972526719266,14.147169857332182,164.9996615898805,15.891965016193373,214.99959791256833,17.634212914721175,264.99945618057393,19.330296977769038,314.9993144485795,21.02389597515744,364.99923846285367,22.674762350196534,414.9991624771278,24.32320208138176,464.99912459216677,25.932018660312494,514.9990867072057,27.538463497802177,564.9989678918328,29.10811224173186,614.9988490764597,30.67544085714657,664.9987819949188,32.20857099317487,714.998714913378,33.73942949102803,764.9986794537273,35.238454546116834,814.9986439940766,36.735253548263586,864.9986277192281,38.2023853325766,914.9986114443797,39.66733392585755,964.9985219864558,41.10459664489349,1014.9984325285319,42.539716495182866,1064.9984073713226,43.88748134412465,1114.9983822141132,45.23323745622501,1164.998368014146,46.559840483488536,1214.998353814179,47.88446267665816,1264.9983470386078,49.1909698432222,1314.9983402630369,50.49552266329299,1364.998266276891,51.782924806346344,1414.998192290745,53.068397762795705,1464.9981413370942,54.337630735477454,1514.9980903834437,55.60495840407651,1564.9980560216095,56.85689174917116,1614.9980216597755,58.106942477621224,1664.9979992172784,59.342390135249126,1714.9979767747816,60.57597673320338,1764.9979628634462,61.79570114981871,1814.9979489521108,63.01358499417732,1864.9979411166153,64.21830088279572,1914.9979332811197,65.42119567443412,1964.997929743698,66.61157345876741,2014.9979262062764,67.80014866336981,2064.997909084419,69.02444008867097,2114.997891962562,70.24688384355923,2164.997882960718,71.45638949809405,2214.997873958874,72.66406730677578,2264.997870286869,73.85963821144438,2314.9978666148636,75.05339976829653,2364.9978663922902,76.23581976983638,2414.9978661697164,77.41644768939672,2464.9978681325333,78.58643941155161,2514.99787009535,79.75465517251764,2564.997873396899,80.91288536478787,2614.9978766984477,82.06935465217693,2664.9978807745,83.21643900517962,2714.997884850553,84.36177651963334,2764.9978893277917,85.4982840074559,2814.9978938050303,86.63305780202727,2864.9978763899526,87.75951336481532,2914.9978589748753,88.88424752534885,2964.997847628846,90.00113968546147,3014.997836282817,91.11632193250558
350,10413950.0,,,,,,,,,,,,,0.0,10.000000000000018,1.249998254718335,10.046251154189536,2.49999650943667,10.09250113322153,52.49986961472297,11.889726031567282,102.49974272000927,13.684338266192892,152.4996790426971,15.429033352979845,202.49961536538495,17.171182053170465,252.49947363339052,18.86717032127327,302.4993319013961,20.5606745012366,352.49925591567023,22.21144932804477,402.4991799299444,23.859798578726316,452.49914204498333,25.468527818040453,502.4991041600223,27.074886461707468,552.4989853446493,28.644452030126278,602.4988665292763,30.211698683042062,652.4987994477353,31.744749756890194,702.4987323661945,33.275530463137486,752.4986969065438,34.77448051508102,802.4986614468932,36.271205833594905,852.4986451720447,37.73826661635823,902.4986288971962,39.20314556885036,952.4985394392723,40.640341228457125,1002.4984499813485,42.07539541445957,1052.4984248241392,43.42309982768223,1102.4983996669298,44.768796834741366,1152.4983854669626,46.0953428470722,1202.4983712669955,47.41990938208426,1252.4983644914246,48.72636292958254,1302.4983577158534,50.03086350919631,1352.4982837297075,51.31821540145114,1402.4982097435616,52.603639503618815,1452.498158789911,53.87282556326208,1502.4981078362603,55.140107729660905,1552.4980734744263,56.39199746703525,1602.498039112592,57.64200600961378,1652.4980166700952,58.87741333046499,1702.4979942275982,60.1109610214535,1752.4979803162628,61.33064833615674,1802.4979664049274,62.54849651356671,1852.4979585694318,63.75317849754902,1902.4979507339362,64.95604082207444,1952.4979471965146,66.14638786011488,2002.497943659093,67.33493375611135,2052.497926537236,68.55919640861578,2102.4979094153787,69.78161283051385,2152.497900413535,70.9910928300885,2202.497891411691,72.19874641550471,2252.4978877396857,73.39429472473101,2302.4978840676804,74.58803510845118,2352.497883845107,75.77043551793943,2402.497883622533,76.95104525721625,2452.49788558535,78.1210203365284,2502.497887548167,79.28922085481491,2552.497890849716,80.44743730097672,2602.4978941512645,81.60389422983243,2652.497898227317,82.75096768246559,2702.4979023033698,83.89629567061871,2752.4979067806084,85.03279505407603,2802.497911257847,86.16756210398073,2852.4978938427694,87.29401230973153,2902.497876427692,88.4187424577322,2952.497865081663,89.5356319602989,3002.4978537356337,90.6508128783269
351,10364075.0,,,,,,,,,,,,,,,,,0.0,10.000000000001268,44.99988579475767,11.615841168767403,89.99977158951533,13.230205141200425,139.99970791220318,14.974213837267419,189.99964423489104,16.715713847265903,239.9995025028966,18.41110451002599,289.9993607709022,20.10404405943363,339.9992847851763,21.75429814178645,389.99920879945046,23.402155440685338,439.9991709144894,25.010430432030482,489.99913302952837,26.616359941777958,539.9990142141553,28.185528782014963,589.9988953987823,29.75240060158638,639.9988283172415,31.28510471110616,689.9987612357006,32.81555754307031,739.9987257760499,34.31420371700462,789.9986903163992,35.81064181200973,839.9986740415508,37.277436062979156,889.9986577667023,38.742063029108145,939.9985683087784,40.1790245772967,989.9984788508546,41.61385737483921,1039.9984536936454,42.9613647403178,1089.998428536436,44.30687515829182,1139.9984143364688,45.633246747418426,1189.9984001365017,46.95764813777805,1239.9983933609305,48.26394724876665,1289.9983865853596,49.568301643304785,1339.9983125992137,50.855516799833985,1389.9982386130678,52.14081152511462,1439.998187659417,53.409876569409334,1489.9981367057665,54.67704430486295,1539.9981023439323,55.9288270347414,1589.9980679820983,57.17873448323703,1639.9980455396012,58.414047324391916,1689.9980230971044,59.64750586863201,1739.998009185769,60.86710995363959,1789.9979952744336,62.084879733018774,1839.997987438938,63.289488635488084,1889.9979796034424,64.49228227815203,1939.9979760660208,65.68256543425899,1989.9979725285991,66.87105147660492,2039.9979554067418,68.09525631418401,2089.9979382848846,69.31761863583701,2139.997929283041,70.52704857290713,2189.997920281197,71.73465551710217,2239.9979166091916,72.9301608607905,2289.9979129371864,74.12386145166099,2339.9979127146125,75.30622543796851,2389.997912492039,76.48680171719805,2439.997914454856,77.65674644849389,2489.997916417673,78.82491940655753,2539.9979197192215,79.98311118889211,2589.9979230207705,81.13954609656186,2639.9979270968233,82.28660024548346,2689.9979311728757,83.43191145425747,2739.9979356501144,84.56839662922765,2789.997940127353,85.70315190075303,2839.997922712276,86.82959278117774,2889.997905297198,87.95431596155771,2939.997893951169,89.07120085748033,2989.9978826051397,90.18637947418223
352,10314200.0,,,,,,,,,,,,,,,,,0.0,9.999999999998956,38.74990165659688,11.390740006383744,77.49980331319377,12.780385526833994,127.49973963588161,14.523923456775801,177.49967595856944,16.26495604402905,227.499534226575,17.959894940993365,277.4993924945806,19.652387292790618,327.49931650885475,21.302209863434452,377.4992405231289,22.94964122764006,427.49920263816784,24.557505849301997,477.4991647532068,26.163031370222424,527.4990459378338,27.731811534240432,577.4989271224607,29.298301674706284,627.4988600409199,30.830639050677473,677.498792959379,32.36073259609586,727.4987574997283,33.85903397764361,777.4987220400776,35.3551350331741,827.4987057652291,36.8216062222423,877.4986894903807,38.2859180635988,927.4986000324568,39.72257790400282,977.4985105745329,41.15711701442417,1027.4984854173235,42.50435569647311,1077.4984602601144,43.8496049346443,1127.4984460601472,45.175726127808524,1177.49843186018,46.49988460172788,1227.4984250846092,47.80595116484076,1277.498418309038,49.11008042094372,1327.498344322892,50.397080384137496,1377.4982703367461,51.682167219703416,1427.4982193830956,52.95103389302025,1477.4981684294448,54.21801042863687,1527.4981340676109,55.469611057259975,1577.4980997057767,56.71934342413073,1627.4980772632798,57.954489872304215,1677.4980548207827,59.18778887917994,1727.4980409094474,60.40724171973614,1777.498026998112,61.62486693922835,1827.4980191626164,62.829339196235324,1877.4980113271208,64.03200270442345,1927.4980077896992,65.2221632814521,1977.4980042522775,66.41053308327912,2027.4979871304204,67.63462436974677,2077.4979700085632,68.85687932529125,2127.4979610067194,70.06620893621113,2177.4979520048755,71.27372155429529,2227.4979483328702,72.46913926377594,2277.497944660865,73.6627580477652,2327.4979444382916,74.84504660516333,2377.497944215718,76.02555312322733,2427.4979461785347,77.1954341896057,2477.4979481413516,78.36354900455495,2527.4979514429006,79.5216884885692,2577.497954744449,80.67807648763731,2627.4979588205015,81.8250893496386,2677.4979628965543,82.97036454295835,2727.497967373793,84.10681912748585,2777.4979718510317,85.24154897539472,2827.497954435954,86.36796968515081,2877.4979370208766,87.49267777027197,2927.4979256748475,88.6095526745491,2977.4979143288183,89.72472629634515
353,10264325.0,,,,,,,,,,,,,,,,,0.0,10.000000000004324,32.49991751843609,11.165950765641732,64.99983503687218,12.33113200595457,114.99977135956003,14.074336463724595,164.99970768224787,15.815037424869752,214.99956595025344,17.509655118222174,264.99942421825904,19.20182866734229,314.9993482325332,20.851342644808167,364.9992722468073,22.498468301215368,414.9992343618463,24.10603719359716,464.99919647688523,25.71127029080794,514.9990776615123,27.27976776464905,564.9989588461392,28.845978882360185,614.9988917645983,30.378046710333113,664.9988246830575,31.907874684411833,714.9987892234068,33.4059197058625,764.9987537637561,34.90176863985513,814.9987374889076,36.36799665159577,864.9987212140592,37.83206977372058,914.9986317561353,39.26849957225981,964.9985422982114,40.70281328065931,1014.9985171410021,42.0498443939538,1064.9984919837927,43.39489053853534,1114.9984777838256,44.72081574239522,1164.9984635838584,46.04478282785683,1214.9984568082873,47.350664964876806,1264.9984500327164,48.65461449884206,1314.9983760465705,49.941441557589094,1364.9983020604245,51.22636027541049,1414.9982511067738,52.495065500584865,1464.9982001531232,53.76188543930634,1514.998165791289,55.01333599247692,1564.998131429455,56.262923183364954,1614.998108986958,57.497930828872505,1664.998086544461,58.731095966215435,1714.9980726331257,59.95042116327867,1764.9980587217904,61.16792369312245,1814.9980508862948,62.372279340767506,1864.9980430507992,63.57483120265406,1914.9980395133775,64.7648860699849,1964.9980359759559,65.95315512420635,2014.998018854099,67.177147523987,2064.998001732242,68.39930855929492,2114.997992730398,69.60855003300836,2164.997983728554,70.81597944848109,2214.997980056549,72.01131956136612,2264.9979763845436,73.20486564670098,2314.9979761619697,74.387086946214,2364.9979759393964,75.567531063631,2414.9979779022133,76.73735501571679,2464.99797986503,77.90541752947246,2514.9979831665787,79.06350985415412,2564.9979864681277,80.21985545990846,2614.9979905441805,81.36683093500378,2664.997994620233,82.512073457806,2714.9979990974716,83.64850025095977,2764.9980035747103,84.78320697200373,2814.9979861596325,85.9096093141606,2864.997968744555,87.03430364227229,2914.9979573985256,88.15116943546043,2964.9979460524964,89.26633850097865
354,10214450.0,,,,,,,,,,,,,,,,,0.0,9.999999999997916,26.249933380275305,10.941390379895445,52.49986676055061,11.882278938396743,102.49980308323846,13.625233799192177,152.4997394059263,15.365686544705252,202.49959767393187,17.06006380515676,252.49945594193744,18.751998683626923,302.49937995621156,20.40128158427931,352.4993039704857,22.048178260922793,402.49926608552465,23.65552557268352,452.4992282005636,25.26053947957776,502.4991093851906,26.82882496408766,552.4989905698176,28.394826738642134,602.4989234882767,29.926692222245318,652.4988564067359,31.45632072046848,702.4988209470852,32.95417306461715,752.4987854874345,34.44983238204448,802.498769212586,35.915877377627524,852.4987529377375,37.379770709548225,902.4986634798137,38.81602712423799,952.4985740218898,40.250170815730364,1002.4985488646805,41.59704524192024,1052.4985237074711,42.941937957561755,1102.498509507504,44.2677149816364,1152.4984953075368,45.59153724912883,1202.498488531966,46.89727972272751,1252.4984817563948,48.201093043891284,1302.4984077702488,49.487788949129424,1352.498333784103,50.77258003919859,1402.4982828304524,52.04116259904424,1452.4982318768016,53.30786346082539,1502.4981975149676,54.559199803107404,1552.4981631531334,55.8086764226038,1602.4981407106366,57.04357826659214,1652.4981182681395,58.27664128242558,1702.498104356804,59.49586903214009,1752.4980904454687,60.71327782540899,1802.4980826099732,61.91754431560663,1852.4980747744776,63.120010752607236,1902.498071237056,64.30998467997986,1952.4980676996342,65.49817654031891,2002.4980505777771,66.72209312216023,2052.49803345592,67.94418210261318,2102.498024454076,69.15335591797813,2152.4980154522323,70.36072142696428,2202.498011780227,71.55600190723415,2252.4980081082217,72.74949209564868,2302.498007885648,73.9316616569134,2352.4980076630745,75.11205775112397,2402.4980096258914,76.28183773015998,2452.4980115887083,77.44985996115662,2502.498014890257,78.6079159506948,2552.498018191806,79.76422888307408,2602.4980222678587,80.91117553517445,2652.498026343911,82.0563928647308,2702.4980308211498,83.19279822246114,2752.4980352983885,84.3274871025435,2802.498017883311,85.45387527310601,2852.4980004682334,86.57855898571152,2902.497989122204,87.69541774780781,2952.497977776175,88.81058329704042
355,10164575.0,,,,,,,,,,,,,,,,,0.0,10.000000000000064,19.999949242114514,10.717016598631988,39.99989848422903,11.43374198289906,89.99983480691687,13.176507909386261,139.9997711296047,14.916772816328868,189.9996293976103,16.610968171807624,239.99948766561587,18.30272251800324,289.99941167989,19.951830664703227,339.99933569416413,21.598554203706797,389.9992978092031,23.205733998647062,439.99925992424204,24.810582218647543,489.999141108869,26.378707478844245,539.999022293496,27.944551045658038,589.9989552119551,29.476263624442527,639.9988881304143,31.00574139689415,689.9988526707637,32.503448161431066,739.998817211113,33.99896421905928,789.9988009362645,35.464870947028096,839.998784661416,36.92862845243876,889.9986952034922,38.364753882950396,939.9986057455683,39.7987691351729,989.998580588359,41.14552519234232,1039.9985554311497,42.4903019997751,1089.9985412311826,43.815967079863874,1139.9985270312154,45.13967994122056,1189.9985202556445,46.4453169004447,1239.9985134800734,47.749027311349,1289.9984394939274,49.035624125561604,1339.9983655077815,50.32031878503702,1389.998314554131,51.58880866012488,1439.9982636004802,52.85541954476306,1489.9982292386462,54.10666958299557,1539.998194876812,55.356062644789496,1589.9981724343152,56.59088453178962,1639.998149991818,57.8238703679095,1689.9981360804827,59.04302446676161,1739.9981221691473,60.26036241015593,1789.9981143336518,61.464561508093595,1839.9981064981562,62.666963370859364,1889.9981029607345,63.85687611107625,1939.9980994233129,65.04500961313725,1989.9980823014557,66.26886887405117,2039.9980651795986,67.49090337598913,2089.9980561777547,68.70002603452947,2139.998047175911,69.90734322132435,2189.9980435039056,71.10257860910032,2239.9980398319003,72.29602652810655,2289.998039609327,73.47815696323272,2339.998039386753,74.65851673939967,2389.99804134957,75.82826346221592,2439.998043312387,76.99625522693124,2489.998046613936,78.1542837349997,2539.9980499154844,79.31057195475988,2589.998053991537,80.45749680596101,2639.9980580675897,81.60269507964836,2689.9980625448284,82.73908422357883,2739.998067022067,83.87375960850613,2789.9980496069893,85.00013705933574,2839.9980321919115,86.12481274203756,2889.9980208458824,87.24166618555597,2939.998009499853,88.3568290749287
356,10114700.0,,,,,,,,,,,,,,,,,0.0,9.999999999998693,13.749965103953727,10.492801333366375,27.499930207907454,10.985465060078072,77.4998665305953,12.728086839756573,127.49980285328314,14.468208498409277,177.4996611212887,16.162265187637306,227.49951938929428,17.853881967292423,277.4994434035684,19.502856999174746,327.49936741784256,21.14944869997208,377.4993295328815,22.756500978200698,427.4992916479205,24.36122311314422,477.4991728325474,25.92922648051415,527.4990540171743,27.494949721545904,577.4989869356335,29.026546037740065,627.4989198540927,30.555909232420227,677.498884394442,32.05350535666225,727.4988489347913,33.548912560762766,777.4988326599429,35.01471425004622,827.4988163850944,36.47836859128772,877.4987269271705,37.91439455379756,927.4986374692467,39.348312287528685,977.4986123120374,40.69497848669953,1027.498587154828,42.03966731760252,1077.498572954861,43.365247442337804,1127.4985587548938,44.68887728570208,1177.4985519793227,45.99443419041331,1227.4985452037517,47.29806653217477,1277.4984712176058,48.58458818333711,1327.4983972314599,49.86920970585659,1377.498346277809,51.13762929235126,1427.4982953241586,52.404171948523334,1477.4982609623244,53.65535654970022,1527.4982266004904,54.904686262401995,1577.4982041579933,56.13944753529124,1627.4981817154965,57.37237486737331,1677.498167804161,58.59147314134985,1727.4981538928257,59.8087573867534,1777.4981460573301,61.012905410711866,1827.4981382218346,62.21525833828872,1877.498134684413,63.40512471288016,1927.4981311469912,64.59321399546268,1977.498114025134,65.81702982521446,2027.498096903277,67.0390230516412,2077.498087901433,68.24810695309051,2127.498078899589,69.45538753188785,2177.4980752275837,70.65058875975573,2227.4980715555785,71.84400465864171,2277.498071333005,73.02610545573597,2327.4980711104313,74.20643772184027,2377.498073073248,75.37615925455445,2427.498075036065,76.54412794300525,2477.498078337614,77.70213563608823,2527.4980816391626,78.8584051384248,2577.498085715215,80.00531347784725,2627.498089791268,81.15049731904149,2677.4980942685065,82.28687418316532,2727.498098745745,83.42153934741569,2777.4980813306674,84.54790867963412,2827.49806391559,85.67257828091562,2877.498052569561,86.78942769644742,2927.498041223532,87.9045885714005
357,10064825.0,,,,,,,,,,,,,,,,,0.0,10.00000000000306,7.499980965792943,10.268725367584633,14.999961931585887,10.537409804312665,64.99989825427373,12.279920496099841,114.99983457696158,14.019931827894917,164.99969284496714,15.713881782050516,214.9995511129727,17.40539273210294,264.9994751272468,19.054265413142538,314.99939914152094,20.700755795434905,364.9993612565599,22.30771012280184,414.99932337159885,23.912335450274355,464.99920455622583,25.480245269013743,514.9990857408528,27.045876201634478,564.999018659312,28.577383360979074,614.9989515777711,30.10665872310845,664.9989161181204,31.604170062792686,714.9988806584697,33.09949387925705,764.9988643836213,34.56521512869074,814.9988481087728,36.028790489347465,864.9987586508489,37.46474032274915,914.998669192925,38.898583439745956,964.9986440357158,40.24518090122945,1014.9986188785065,41.58980244993387,1064.9986046785393,42.91531761795977,1114.9985904785722,44.23888399988597,1164.9985837030013,45.54437972138624,1214.9985769274301,46.847952409260735,1264.9985029412842,48.134416638119404,1314.9984289551383,49.41898229641539,1364.9983780014877,50.68734820370466,1414.998327047837,51.95383876264255,1464.998292686003,53.20497340593669,1514.9982583241688,54.45425476211123,1564.998235881672,55.688969772830305,1614.9982134391748,56.921852459315986,1664.9981995278395,58.14090813776948,1714.998185616504,59.358151415587336,1764.9981777810085,60.5622604784803,1814.998169945513,61.7645760807222,1864.9981664080913,62.954407093680466,1914.9981628706696,64.14246265484272,1964.9981457488125,65.3662453674611,2014.9981286269553,66.58820712322168,2064.9981196251115,67.79726147659282,2114.9981106232676,69.00451414788942,2164.9981069512623,70.19968933636544,2214.998103279257,71.39308082858533,2264.9981030566832,72.5751590360886,2314.99810283411,73.75547033568199,2364.998104796927,74.92517267100855,2414.9981067597437,76.09312377385426,2464.998110061292,77.25111560524681,2514.998113362841,78.40737084484651,2564.998117438894,79.55426660266596,2614.9981215149464,80.6994394469516,2664.998125992185,81.83580695465506,2714.998130469424,82.97046433157567,2764.998113054346,84.09682747817612,2814.9980956392683,85.22149244604974,2864.998084293239,86.33833879270524,2914.99807294721,87.4534981329041
358,10014950.0,,,,,,,,,,,,,,,,,0.0,9.999999999998408,1.2499968276321525,10.044775631864738,2.499993655264305,10.089550127016775,52.49992997795215,11.831974057887411,102.49986630064,13.571899294507194,152.49972456864558,15.265766021845492,202.49958283665114,16.9571945127217,252.49950685092526,18.605987501672033,302.4994308651994,20.252399048852165,352.4993929802383,21.85927721028781,402.4993550952773,23.463827306828264,452.49923627990427,25.031664469320752,502.4991174645312,26.597223748538827,552.4990503829904,28.128661737240215,602.4989833014496,29.657868990295913,652.4989478417989,31.155314615815513,702.4989123821482,32.65057383021494,752.4988961072997,34.116232788281636,802.4988798324513,35.579747012849424,852.4987903745274,37.015637940562215,902.4987009166035,38.449423343723026,952.4986757593942,39.79596765741618,1002.498650602185,41.140537201075,1052.4986364022177,42.46600217754213,1102.4986222022505,43.78951953826447,1152.4986154266794,45.09496801218491,1202.4986086511085,46.39849464632551,1252.4985346649626,47.68491455608752,1302.4984606788166,48.96943710881511,1352.4984097251659,50.23776160660397,1402.4983587715153,51.50421198575483,1452.4983244096811,52.755308107774304,1502.4982900478471,54.004552185332095,1552.49826760535,55.239231539197355,1602.4982451628532,56.47207982143608,1652.4982312515178,57.691102681463285,1702.4982173401825,58.9083144006389,1752.4982095046869,60.112393455565005,1802.4982016691913,61.31468031423404,1852.4981981317696,62.504484099927396,1902.498194594348,63.69251370044806,1952.4981774724909,64.91627092104056,2002.4981603506337,66.13820845513561,2052.49815134879,67.34724006920499,2102.498142346946,68.55447126605927,2152.498138674941,69.74962641959583,2202.4981350029357,70.94299913486859,2252.4981347803623,72.12505996487407,2302.4981345577885,73.305355136846,2352.4981365206054,74.47504270645837,2402.4981384834223,75.64298028420028,2452.4981417849713,76.80095991709106,2502.49814508652,77.95720418846665,2552.498149162572,79.10409027134115,2602.498153238625,80.24925465963003,2652.4981577158637,81.38561497303988,2702.4981621931024,82.5202663623473,2752.4981447780247,83.64662475299536,2802.498127362947,84.77128615843684,2852.4981160169177,85.88813014559477,2902.4981046708886,87.00328830581145
359,9965075.0,,,,,,,,,,,,,,,,,,,,,0.0,9.975053571426535,44.99994269041906,11.543332412984853,89.99988538083812,13.110090863340037,139.9997436488437,14.804910292241997,189.99960191684926,16.497228269660024,239.99952593112337,18.146831447566704,289.9994499453975,19.793998472169562,339.99941206043644,21.40156478532579,389.9993741754754,23.006755837617078,439.9992553601023,24.57517688799176,489.9991365447293,26.141279455404636,539.9990694631884,27.673212430983796,589.9990023816476,29.20287982638552,639.998966921997,30.700744754572504,689.9989314623463,32.19639342510104,739.9989151874978,33.662407339354175,789.9988989126493,35.12625099737133,839.9988094547255,36.562442234210444,889.9987199968016,37.996506152911245,939.9986948395923,39.34329352994833,989.998669682383,40.68808869407644,1039.9986554824159,42.013760324493774,1089.9986412824487,43.33746931225389,1139.9986345068778,44.64309322006697,1189.9986277313067,45.94678235691234,1239.9985537451607,47.23335095307152,1289.9984797590148,48.518011075043276,1339.9984288053643,49.786461361395745,1389.9983778517135,51.053027978696285,1439.9983434898795,52.30423029747599,1489.9983091280453,53.553572371730624,1539.9982866855485,54.78834116527517,1589.9982642430514,56.02127184829681,1639.998250331716,57.24036981665432,1689.9982364203806,58.45765060114014,1739.998228584885,59.661792503924545,1789.9982207493895,60.864137018887966,1839.9982172119678,62.053993154824504,1889.9982136745462,63.242070639205416,1939.998196552689,64.46587303872356,1989.998179430832,65.6878519008231,2039.998170428988,66.89692092020175,2089.998161427144,68.10418622229706,2139.998157755139,69.29937214377226,2189.9981540831336,70.49277278682042,2239.99815386056,71.67485869121025,2289.9981536379864,72.85517647823747,2339.9981556008033,74.02488420636416,2389.99815756362,75.19283979496987,2439.9981608651688,76.35083530385012,2489.9981641667177,77.50709355433341,2539.9981682427706,78.6539917376784,2589.998172318823,79.79916652623704,2639.9981767960617,80.9355355600624,2689.9981812733004,82.07019411778276,2739.9981638582226,83.19655814479295,2789.998146443145,84.32122373887276,2839.9981350971157,85.43807048467922,2889.9981237510865,86.55323001983099
