timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
332,11351599.999999998,,,,,0.0,9.999999999998625,45.83324284188646,11.746405306825887,91.66648568377292,13.491393545314288,141.6663409492121,15.33419314580831,191.6661962146513,17.174755769713233,241.6661264033849,18.959260443701627,291.6660565921185,20.74157860785246,341.6659645733007,22.31964038285876,391.6658725544829,23.895729972105606,441.66581818301586,25.43840288522843,491.66576381154886,26.97913646325424,541.6657330309895,28.488536197749784,591.6657022504302,29.996027913222214,641.6656014349007,31.47410443892696,691.6655006193712,32.95030280684583,741.6654376090548,34.3988736087356,791.6653745987384,35.845594702416875,841.6653364227761,37.26633597009638,891.6652982468139,38.68525464555043,941.6652763215743,40.079721319339264,991.6652543963346,41.47239124367451,1041.6651537707307,42.8420216125706,1091.665053145127,44.209879869757074,1141.6649867241194,45.556023746746185,1191.6649203031116,46.90041897674118,1241.664877432423,48.224324873558444,1291.6648345617348,49.5465044829258,1341.6648127374006,50.93835775055825,1391.6647909130666,52.32838971621401,1441.6647831787072,53.69274637415605,1491.6647754443482,55.055310999082685,1541.6647756863026,56.394141130511265,1591.6647759282573,57.73120654605005,1641.6647317891566,59.046299354309184,1691.6646876500558,60.3596529500935,1741.6646635834436,61.65264557720454,1791.6646395168314,62.94392279258885,1841.664627915304,64.21630498582604,1891.6646163137766,65.48699399032701,1941.664612364889,66.74012724768856,1991.6646084160016,67.99158807014031,2041.6646090817571,69.22671833678089,2091.6646097475127,70.46019555463114,2141.664613116144,71.67846447447077,2191.6646164847753,72.8950984586015,2241.6645851675526,74.09755125219534,2291.66455385033,75.29838604240308
333,11301724.999999998,,,,,0.0,10.000000000000407,41.666584401714964,11.587219506781484,83.33316880342993,13.173268468981155,133.33302406886912,15.0158087961779,183.33287933430833,16.85611419457652,233.33280952304193,18.64037164234434,283.3327397117755,20.422445498343045,333.3326476929577,22.00029360105515,383.33255567413994,23.57617265852438,433.3325013026729,25.118642608851683,483.3324469312058,26.65917685211078,533.3324161506465,28.168384862352415,583.3323853700872,29.675688880248703,633.3322845545576,31.153585295570878,683.3321837390282,32.629607897080064,733.3321207287117,34.07801043922395,783.3320577183954,35.52456786157527,833.3320195424332,36.94515283931555,883.3319813664709,38.3639199935919,933.3319594412312,39.758242365825495,983.3319375159916,41.15077288236233,1033.3318368903879,42.52027087395382,1083.3317362647842,43.88800172558846,1133.3316698437766,45.23402501691745,1183.3316034227687,46.57830467191496,1233.3315605520802,47.9021015903865,1283.331517681392,49.22417723896135,1333.3314958570577,50.61592624800099,1383.3314740327237,52.00585930957882,1433.3314662983644,53.37012403206735,1483.3314585640053,54.73260198992144,1533.3314588059598,56.07135203120779,1583.3314590479142,57.4083425261765,1633.3314149088137,58.72336662715779,1683.331370769713,60.03665657867982,1733.3313467031007,61.329591438778564,1783.3313226364883,62.62081583974241,1833.331311034961,63.89315078742413,1883.3312994334337,65.16379738751104,1933.3312954845462,66.41689352728471,1983.3312915356587,67.66832196289903,2033.331292201414,68.903424872451,2083.3312928671694,70.13687935606325,2133.331296235801,71.35513033766462,2183.3312996044324,72.5717509018931,2233.3312682872097,73.77419485937364,2283.331236969987,74.97502523111349
334,11251849.999999998,,,,,0.0,10.00000000000185,37.49992596154347,11.428191856803634,74.99985192308694,12.855435853611928,124.99970718852613,14.697811199477632,174.99956245396532,16.537952754948822,224.9994926426989,18.32205251112826,274.99942283143247,20.103970266854237,324.9993308126147,21.681681568403658,374.9992387937969,23.25742553428008,424.9991844223299,24.799764926719657,474.99913005086285,26.34017059908404,524.9990992703035,27.849254587495214,574.9990684897441,29.356436813071422,624.9989676742147,30.83421597911927,674.9988668586852,32.31012377106249,724.9988038483688,33.75841602092816,774.9987408380523,35.20486577115387,824.9987026620901,36.62534755307918,874.9986644861278,38.0440142847853,924.9986425608882,39.43824065633878,974.9986206356486,40.830678073485736,1024.998520010045,42.20008732225561,1074.9984193844411,43.56773243750852,1124.9983529634333,44.91367427348529,1174.9982865424256,46.257875563915825,1224.9982436717373,47.58159831614847,1274.9982008010488,48.90360295467412,1324.9981789767148,50.29528049495314,1374.9981571523806,51.68514552237365,1424.9981494180215,53.04934679263789,1474.9981416836622,54.411764742582456,1524.9981419256167,55.7504591603948,1574.9981421675711,57.087397471433896,1624.9980980284706,58.40237358553586,1674.99805388937,59.71561897254451,1724.9980298227576,61.00851328718362,1774.9980057561452,62.299700537281105,1824.997994154618,63.572002184514105,1874.9979825530909,64.84261884185828,1924.9979786042034,66.095688729299,1974.9979746553158,67.3470942255539,2024.9979753210712,68.58217773418463,2074.9979759868265,69.81561607833868,2124.9979793554576,71.03385431436188,2174.997982724089,72.25046533708077,2224.9979514068664,73.45290300915873,2274.9979200896437,74.65373023702051
335,11201974.999999998,,,,,0.0,9.999999999996843,33.33326752137197,11.26927157670329,66.66653504274394,12.537794386254072,116.66639030818314,14.380061610685829,166.66624557362235,16.220095814872263,216.66617576235592,18.004092268405422,266.6661059510895,19.78590777748987,316.6660139322717,21.36352948142042,366.66592191345393,22.939184974142986,416.6658675419869,24.48143886459679,466.66581317051987,26.021760335831143,516.6657823899604,27.530763099755738,566.6657516094011,29.03786555659896,616.6656507938717,30.51556792349096,666.6655499783421,31.99140050702213,716.6654869680258,33.4396204993297,766.6654239577093,34.88599969936956,816.6653857817471,36.306413854349955,866.6653476057849,37.7250147661721,916.6653256805453,39.1191782055501,966.6653037553056,40.51155458168202,1016.6652031297019,41.88090563517259,1066.6651025040983,43.248494516064454,1116.6650360830904,44.59438291527483,1166.6649696620827,45.93853278648613,1216.6649267913945,47.26220686462509,1266.664883920706,48.58416489117629,1316.664862096372,49.9757955091048,1366.6648402720377,51.365615860440336,1416.6648325376786,52.7297754555277,1466.6648248033193,54.09215398524446,1516.6648250452738,55.43081185655435,1566.6648252872283,56.76771587515859,1616.6647811481275,58.08266044980264,1666.664737009027,59.39587654223742,1716.6647129424146,60.68874420042544,1766.6646888758023,61.97990702258705,1816.6646772742752,63.25218677098578,1866.6646656727478,64.52278373537642,1916.6646617238603,65.77583635527164,1966.6646577749727,67.02722676176212,2016.664658440728,68.26229750727234,2066.6646591064837,69.4957252332065,2116.6646624751147,70.71395508341342,2166.664665843746,71.93055982813978,2216.6646345265235,73.13299336451318,2266.664603209301,74.33381852371211
336,11152100.0,,,,,0.0,10.000000000000796,29.166609081200473,11.11043148452395,58.33321816240095,12.220289787825658,108.33307342784015,14.062485349947005,158.33292869327934,15.90244844211854,208.33285888201294,17.686376500986928,258.3327890707465,19.46812434703704,308.33269705192873,21.045686784357247,358.33260503311095,22.62128377746155,408.33255066164395,24.163481153796326,458.3324962901769,25.703746989997548,508.3324655096175,27.212696103035515,558.3324347290581,28.71974588649961,608.3323339135286,30.19739755524977,658.3322330979992,31.673180503896045,708.3321700876827,33.12135282058365,758.3321070773663,34.56768548231463,808.3320689014041,35.9880550369619,858.3320307254419,37.40661254901818,908.3320088002022,38.80073450056952,958.3319868749626,40.19307064275339,1008.3318862493588,41.56238334436474,1058.3317856237552,42.92993517141047,1108.3317192027475,44.27578836526459,1158.3316527817396,45.619904364918085,1208.3316099110511,46.943546383867016,1258.3315670403629,48.2654737130807,1308.3315452160286,49.65707343269252,1358.3315233916946,51.04686436789587,1408.3315156573353,52.41099652533667,1458.3315079229762,53.773349104252645,1508.3315081649307,55.111982918487456,1558.3315084068854,56.448864365425905,1608.3314642677847,57.76378818182658,1658.331420128684,59.0769849946952,1708.3313960620717,60.36983511049933,1758.3313719954594,61.66098185763741,1808.331360393932,62.933247195946464,1858.3313487924047,64.20383120229087,1908.3313448435172,65.45687246045935,1958.3313408946296,66.70825293845951,2008.3313415603852,67.94331528653622,2058.331342226141,69.17673602641233,2108.331345594772,70.39496035942365,2158.3313489634033,71.61156097378809,2208.3313176461807,72.81399178926021,2258.331286328958,74.01481558748274
337,11102225.0,,,,,0.0,9.999999999998716,24.999950641028978,10.951655307724145,49.999901282057955,11.902889559019883,99.99975654749714,13.745036850764652,149.99961181293634,15.584952088028324,199.9995420016699,17.36883416073812,249.9994721904035,19.150536549549365,299.9993801715857,20.72805920007231,349.9992881527679,22.303616948063052,399.9992337813009,23.84577643562113,449.9991794098339,25.38600499498065,499.99914862927454,26.894918181096468,549.9991178487152,28.40193271118309,599.9990170331857,29.879550465746235,649.9989162176562,31.355300227344618,699.9988532073398,32.80344068137409,749.9987901970234,34.24974225377984,799.9987520210611,35.67008202570897,849.9987138450989,37.088610567737064,899.9986919198593,38.48270483541461,949.9986699946196,39.875014139472405,999.998569369016,41.24430126653983,1049.9984687434123,42.61182839204445,1099.9984023224047,43.95765812328005,1149.9983359013968,45.30175155525611,1199.9982930307083,46.625372219435484,1249.9982501600198,47.94727910586992,1299.9982283356858,49.33885825346801,1349.9982065113518,50.728629607586804,1399.9981987769925,52.092743504481035,1449.9981910426332,53.45507881549533,1499.9981912845878,54.793696624590005,1549.9981915265423,56.1305630569294,1599.9981473874418,57.445473066955095,1649.998103248341,58.758657058572126,1699.9980791817288,60.05149550974751,1749.9980551151164,61.34263156909708,1799.998043513589,62.614887327494046,1849.9980319120618,63.8854627199861,1899.9980279631743,65.13849642602077,1949.9980240142868,66.38987030498993,1999.9980246800421,67.62492707197359,2049.9980253457975,68.85834316900065,2099.998028714429,70.07656383548957,2149.99803208306,71.2931617050495,2199.9980007658373,72.49559071240196,2249.9979694486146,73.6964136062264
338,11052350.0,,,,,0.0,9.99999999999893,20.83329220085748,10.792933311234403,41.66658440171496,11.585574256104392,91.66643966715415,13.42768822696996,141.66629493259336,15.267570476519184,191.66622512132693,17.051420891297365,241.6661553100605,18.83309202475775,291.6660632912427,20.41058734960241,341.66597127242494,21.98611817190242,391.6659169009579,23.528251689791972,441.6658625294909,25.06845472255423,491.6658317489315,26.577343327977967,541.6658009683722,28.084333758132754,591.6657001528426,29.561928346366347,641.6655993373132,31.037655455077125,691.6655363269967,32.48577417540708,741.6654733166804,33.9320545556121,791.6654351407182,35.35237403866871,841.6653969647559,36.77088285710514,891.6653750395162,38.16495828735755,941.6653531142766,39.557249339113326,991.6652524886729,40.92651908189676,1041.6651518630692,42.29402942445221,1091.6650854420614,43.6398432215913,1141.6650190210537,44.9839213336914,1191.6649761503654,46.307527507117264,1241.664933279677,47.629420526845315,1291.664911455343,49.0209857250106,1341.6648896310087,50.41074380601517,1391.6648818966496,51.774845328729924,1441.6648741622903,53.13716894156276,1491.6648744042448,54.475775910795456,1541.6648746461992,55.812632176615175,1591.6648305070985,57.12753284031059,1641.664786367998,58.44070815426201,1691.6647623013855,59.73353871206844,1741.6647382347733,61.02466754029272,1791.6647266332461,62.2969168181148,1841.6647150317187,63.56748638433856,1891.6647110828312,64.82051498284547,1941.6647071339437,66.0718843993387,1991.664707799699,67.30693739254562,2041.6647084654546,68.5403503504447,2091.664711834086,69.75856853807042,2141.664715202717,70.97516455200888,2191.6646838854945,72.17759233702465,2241.664652568272,73.37841461946407
339,11002475.0,,,,,0.0,10.00000000000005,16.66663376068599,10.634259726978666,33.33326752137198,11.268332359250245,83.33312278681117,13.110422522480922,133.33297805225038,14.950281247675026,183.33290824098395,16.7341091270707,233.33283842971753,18.515758049396993,283.33274641089974,20.093233985905485,333.33265439208196,21.66874573115883,383.3326000206149,23.210860874415406,433.3325456491479,24.751045869352005,483.33251486858853,26.259917126592146,533.3324840880292,27.766890567581445,583.3323832724998,29.24446884272167,633.3322824569702,30.720180016496087,683.3322194466539,32.16828346356004,733.3321564363374,33.61454896495754,783.3321182603752,35.03485421603642,833.332080084413,36.453349210631124,883.3320581591734,37.84741144862672,933.3320362339336,39.23968972752041,983.33193560833,40.60894731354025,1033.3318349827264,41.97644592775623,1083.3317685617185,43.32224859685473,1133.3317021407106,44.66631601632666,1183.331659270022,45.989912081581956,1233.3316163993338,47.31179543366268,1283.3315945749996,48.703350911460284,1333.3315727506656,50.09309974778697,1383.3315650163063,51.457192655751584,1433.3315572819472,52.819508127811694,1483.3315575239017,54.158107556453515,1533.3315577658564,55.49495675257476,1583.3315136267556,56.809850919028726,1633.331469487655,58.123020202362596,1683.3314454210426,59.41584527608954,1733.3314213544304,60.70696908157502,1783.3314097529033,61.979213858984494,1833.3313981513759,63.24977937997473,1883.3313942024884,64.50280443289374,1933.3313902536008,65.75417075205716,1983.3313909193562,66.98922112628914,2033.3313915851115,68.22263190589219,2083.331394953743,69.44084837354251,2133.3313983223743,70.6574431000333,2183.3313670051516,71.85987003702098,2233.331335687929,73.06069189530815
340,10952600.0,,,,,0.0,9.999999999999316,12.499975320514487,10.47563117529661,24.999950641028974,10.951157120300671,74.99980590646817,12.793229503491869,124.99966117190738,14.633070701919756,174.99959136064098,16.416881828976933,224.99952154937455,18.198514274909463,274.99942953055677,19.775975857071476,324.999337511739,21.35147350401536,374.9992831402719,22.893575091420118,424.9992287688049,24.433746800751607,474.99919798824556,25.942605300197684,524.9991672076862,27.449566265878765,574.9990663921567,28.92713257897827,624.9989655766271,30.40283208360508,674.9989025663108,31.85092436024484,724.9988395559944,33.297178992827014,774.9988013800322,34.71747385948781,824.99876320407,36.13595877842409,874.9987412788303,37.53001141101391,924.9987193535906,38.92228039896992,974.9986187279869,40.291529150406504,1024.9985181023833,41.659019248886366,1074.9984516813756,43.004813844852066,1124.9983852603677,44.34887351320205,1174.9983423896792,45.6724622564905,1224.998299518991,46.99433861066116,1274.9982776946567,48.38588705710425,1324.9982558703227,49.775629210375214,1374.9982481359634,51.139715894308246,1424.9982404016043,52.50202548797952,1474.9982406435588,53.84061947436464,1524.9982408855135,55.17746357046469,1574.9981967464128,56.49235305187439,1624.998152607312,57.80551798835048,1674.9981285406998,59.09833911058259,1724.9981044740875,60.38945929816709,1774.9980928725602,61.661700834860504,1824.9980812710328,62.93226344366994,1874.9980773221453,64.1852859446961,1924.9980733732577,65.43665003504536,1974.9980740390133,66.67169852500945,2024.9980747047687,67.90510773762601,2074.9980780734,69.12332296813393,2124.9980814420314,70.33991676867424,2174.9980501248087,71.54234309578707,2224.998018807586,72.74316464904906
341,10902725.0,,,,,0.0,10.000000000000693,8.333316880342991,10.317045700151574,16.666633760685983,10.63404463577727,66.66648902612518,12.476103041331529,116.66634429156437,14.315930497489159,166.66627448029794,16.099728522251784,216.66620466903154,17.8813481122116,266.6661126502138,19.45879851875375,316.666020631396,21.034285211865082,366.66596625992895,22.57637628745676,416.6659118884619,24.116537713724842,466.6658811079025,25.625386356174356,516.6658503273432,27.132337699452133,566.6657495118136,28.60989480094835,616.6656486962842,30.085585333367707,666.6655856859677,31.53366903387011,716.6655226756513,32.9799153335533,766.6654844996891,34.40020224929947,816.6654463237269,35.81867946351341,866.6654243984872,37.21272475984167,916.6654024732476,38.604986659864025,966.665301847644,39.974228678868315,1016.6652012220403,41.34171229462548,1066.6651348010325,42.68750075085719,1116.6650683800246,44.031554529877425,1166.6650255093364,45.35513771484074,1216.6649826386479,46.67700876115367,1266.6649608143139,48.06855187862373,1316.6649389899796,49.45828897068394,1366.6649312556206,50.82237094432421,1416.6649235212612,52.184676092173994,1466.664923763216,53.52326596506604,1516.6649240051704,54.860106208501584,1566.66487986607,56.17499215254957,1616.6648357269692,57.488153808556454,1666.664811660357,58.780971949976106,1716.6647875937444,60.0720894094641,1766.664775992217,61.34432850334155,1816.66476439069,62.61488891767421,1866.6647604418024,63.86790949625514,1916.6647564929149,65.11927190795636,1966.6647571586702,66.35431897906585,2016.6647578244256,67.58772701194714,2066.664761193057,68.80594131118077,2116.6647645616886,70.02253441477639,2166.664733244466,71.22496028288383,2216.664701927243,72.42578160658763
342,10852850.0,,,,,0.0,9.999999999999247,4.166658440171496,10.158502184581181,8.333316880342991,10.31699267913213,58.333172145782186,12.159039495216366,108.33302741122138,13.998855586671477,158.33295759995497,15.782642802825926,208.33288778868854,17.56425181243192,258.33279576987076,19.1416930417885,308.332703751053,20.717170758374326,358.332649379586,22.25925323667445,408.3325950081189,23.799406268649605,458.33256422755954,25.30824687918926,508.3325334470002,26.815190395316026,558.3324326314707,28.29274001625408,608.3323318159412,29.768423274095483,658.3322688056248,31.2165000317053,708.3322057953084,32.66273959520217,758.3321676193461,34.08302009245931,808.3321294433839,35.50149109515803,858.3321075181443,36.89553048448845,908.3320855929046,38.28778668433302,958.331984967301,39.657023295267074,1008.3318843416973,41.024501709232695,1058.3318179206894,42.37028524401136,1108.3317514996818,43.714334306965355,1158.3317086289935,45.03791304510747,1208.331665758305,46.35977984877252,1258.331643933971,47.75131871033058,1308.3316221096368,49.14105176354835,1358.3316143752777,50.50512998117927,1408.3316066409184,51.86743158637425,1458.3316068828728,53.20601818354373,1508.3316071248273,54.542855360800175,1558.3315629857268,55.85773849115983,1608.3315188466263,57.17089753914042,1658.3314947800138,58.46371331186479,1708.3314707134014,59.75482860439197,1758.3314591118742,61.02706575864822,1808.331447510347,62.29762443113653,1858.3314435614595,63.550643484254536,1908.331439612572,64.80200456429638,1958.3314402783274,66.03705051009221,2008.3314409440827,67.27045760748548,2058.3314443127138,68.48867116836463,2108.3314476813453,69.70526371945759,2158.3314163641226,70.90768922371896,2208.3313850469,72.1085103654648
343,10802975.0,,,,,,,,,0.0,9.999999999998927,49.999855265439194,11.842036719993686,99.99971053087839,13.681842933904292,149.999640719612,15.465620776508613,199.99957090834556,17.24722062985786,249.99947888952778,18.824653932939512,299.99938687071,20.400123910939897,349.999332499243,21.942198990813274,399.99927812777594,23.482344811453398,449.99924734721657,24.991178533355313,499.9992165666572,26.4981153471012,549.9991157511276,27.97565857219486,599.9990149355982,29.45133561939239,649.9989519252817,30.89940645783815,699.9988889149654,32.345640286113806,749.9988507390032,33.7659153256691,799.9988125630409,35.18438105316479,849.9987906378012,36.57841543181735,899.9987687125616,37.97066680186901,949.998668086958,39.33989883544401,999.9985674613544,40.707372851166156,1049.9985010403466,42.053152228809694,1099.9984346193387,43.39719731183758,1149.9983917486502,44.72077230060718,1199.998348877962,46.04263553007724,1249.9983270536277,47.434170809153606,1299.9983052292937,48.82390046519065,1349.9982974949344,50.187975525781525,1399.9982897605753,51.5502741552414,1449.9982900025298,52.888858002588385,1499.9982902444845,54.22569260739796,1549.9982461053837,55.54057337839183,1599.9982019662832,56.853730240524804,1649.9981778996707,58.14654402887383,1699.9981538330585,59.43765750676406,1749.9981422315313,60.709893037353595,1799.998130630004,61.98045025221254,1849.9981266811164,63.23346802914545,1899.998122732229,64.48482799541807,1949.9981233979843,65.71987300023169,1999.9981240637396,66.95327931551647,2049.998127432371,68.17149225919025,2099.9981308010024,69.38808434848767,2149.9980994837797,70.59050954866184,2199.998068166557,71.79133053834217
344,10753100.0,,,,,,,,,0.0,10.000000000000199,45.83320065998593,11.687219905172892,91.66640131997185,13.373063153608266,141.66633150870544,15.15627881066999,191.66626169743904,16.937347468090238,241.66616967862126,18.514335450863936,291.6660776598035,20.08938393960631,341.6660232883364,21.631068240553233,391.6659689168694,23.170844553175957,441.66593813631005,24.67933572005792,491.6659073557507,26.185948946771312,541.6658065402212,27.663192239610595,591.6657057246916,29.138586260563695,641.6656427143753,30.5863948355149,691.6655797040588,32.03238146852846,741.6655415280966,33.452427549282454,791.6655033521345,34.87067775509524,841.6654814268948,36.264512645295596,891.665459501655,37.656576522378664,941.6653588760514,39.02563517986563,991.6652582504478,40.392946546079244,1041.6651918294401,41.738575726105935,1091.6651254084322,43.0824802262508,1141.6650825377437,44.40592564351394,1191.6650396670555,45.72766794639789,1241.6650178427212,47.119084479698365,1291.6649960183872,48.50870372084416,1341.664988284028,49.872678066263,1391.6649805496688,51.23488342594042,1441.6649807916233,52.5733825069283,1491.664981033578,53.910139043914775,1541.6649368944773,55.224949252295346,1591.6648927553767,56.53804162427125,1641.6648686887643,57.83079759736863,1691.664844622152,59.121858811949885,1741.6648330206249,60.39404806772545,1791.6648214190975,61.66456413168177,1841.66481747021,62.917546182898576,1891.6648135213225,64.16887520072203,1941.6648141870778,65.40389422501538,1991.6648148528332,66.63727906236947,2041.6648182214644,67.85547513065855,2091.664821590096,69.07205463647243,2141.6647902728732,70.2744715704302,2191.6647589556505,71.47528843233843
345,10703225.0,,,,,,,,,0.0,10.000000000000886,41.66654605453266,11.533405690095826,83.33309210906532,13.065674252354892,133.3330222977989,14.848612160982643,183.3329524865325,16.629405216510865,233.33286046771474,18.206151206672587,283.33276844889696,19.780960359977517,333.33271407742996,21.322413076755865,383.3326597059629,22.861961120515566,433.3326289254035,24.370231954475557,483.33259814484416,25.876628726240412,533.3324973293147,27.353663607876772,583.3323965137852,28.828853568413507,633.3323335034688,30.276466164253105,683.3322704931524,31.722261558878724,733.3322323171901,33.14212446239203,783.3321941412279,34.560196546380276,833.3321722159883,35.95386130605119,883.3321502907486,37.34576035546959,933.332049665145,38.714662066469245,983.3319490395413,40.08182197720283,1033.3318826185337,41.42730743849246,1083.3318161975258,42.77107384754303,1133.3317733268373,44.09438874148321,1183.3317304561488,45.41600624098616,1233.3317086318148,46.80729733298662,1283.3316868074808,48.19679732099389,1333.3316790731214,49.560660591475475,1383.3316713387621,50.922761041376525,1433.3316715807168,52.2611629998269,1483.3316718226713,53.59782853031716,1533.3316276835708,54.91255514860806,1583.33158354447,56.225569977448004,1633.3315594778578,57.51825547366968,1683.3315354112453,58.80925217432193,1733.331523809718,60.08138365413921,1783.3315122081908,61.351847810063646,1833.3315082593033,62.604784384246514,1883.3315043104158,63.85607368999736,1933.3315049761711,65.09105914687542,1983.3315056419265,66.32441607318933,2033.331509010558,67.5425901083399,2083.3315123791895,68.7591531248814,2133.3314810619668,69.9615591989979,2183.331449744744,71.16237062965708
346,10653350.0,,,,,,,,,0.0,10.000000000001863,37.4998914490794,11.379762568386923,74.9997828981588,12.7586043498026,124.99971308689238,14.541373349445427,174.99964327562597,16.321998687842942,224.99955125680816,17.89859727884758,274.9994592379904,19.473260490795564,324.9994048665234,21.014571809219984,374.9993504950563,22.553980272427896,424.99931971449695,24.062116156251616,474.9992889339376,25.568380114296144,524.999188118408,27.045286869819208,574.9990873028786,28.520351120549602,624.9990242925621,29.967842723371945,674.9989612822458,31.413519785145805,724.9989231062835,32.83326907911233,774.9988849303213,34.25123042410971,824.9988630050817,35.644789154272665,874.9988410798421,37.036585224157136,924.9987404542385,38.40538863409677,974.9986398286349,39.77245344455131,1024.998573407627,41.11784843691835,1074.998506986619,42.46152770234662,1124.9984641159308,43.78476002448479,1174.9984212452423,45.106298377819535,1224.9983994209083,46.49750972785451,1274.998377596574,47.88693373026657,1324.998369862215,49.25072606641618,1374.9983621278557,50.61275937395407,1424.9983623698104,51.9510990452912,1474.9983626117648,53.28770609630117,1524.9983184726643,54.602378901144824,1574.9982743335636,55.91534372249289,1624.9982502669513,57.20798369455004,1674.9982262003389,58.498938660264194,1724.9982145988115,59.77103271270439,1774.9982029972844,61.04146320060295,1824.9981990483968,62.29437024507581,1874.9981950995093,63.545633739102875,1924.9981957652647,64.78059735953872,1974.99819643102,66.0139361159593,2024.9981997996515,67.23209579928744,2074.998203168283,68.44864807025677,2124.9981718510603,69.65104706505522,2174.9981405338376,70.85185495450652
347,10603475.0,,,,,,,,,0.0,10.000000000000755,33.33323684362613,11.226230992657474,66.66647368725226,12.451734604754886,116.66640387598585,14.23439869766214,166.66633406471942,16.014919896468523,216.66624204590164,17.591426983560897,266.66615002708386,19.165999612969543,316.6660956556168,20.707223182018925,366.6660412841498,22.246545034980432,416.6660105035904,23.754597190409864,466.66597972303106,25.260778752301142,516.6658789075016,26.737606024683636,566.6657780919721,28.21259229457601,616.6657150816557,29.66000884444332,666.6656520713393,31.10561250416349,716.6656138953771,32.52529132571464,766.6655757194148,33.94318397782973,816.6655537941751,35.336676934693365,866.6655318689355,36.728409120920524,916.6654312433319,38.09715154673774,966.6653306177283,39.46415735565463,1016.6652641967205,40.80949621651657,1066.6651977757126,42.153121410134254,1116.6651549050243,43.476302493704786,1166.6651120343358,44.79779173064259,1216.6650902100018,46.188953590836896,1266.6650683856676,47.57833043110543,1316.6650606513085,48.942078736916756,1366.6650529169492,50.304070364692464,1416.665053158904,51.64237136735002,1466.6650534008584,52.97894211085809,1516.6650092617579,54.29358150279098,1566.6649651226571,55.606515272258356,1616.6649410560449,56.89912697452289,1666.6649169894324,58.19005602193604,1716.664905387905,59.4621268298668,1766.664893786378,60.73253640695331,1816.6648898374904,61.98542511002352,1866.6648858886028,63.23667257129051,1916.6648865543582,64.47162262769531,1966.6648872201135,65.70495009727121,2016.6648905887448,66.92310086525569,2066.664893957376,68.13964646095182,2116.6648626401534,69.34204105793545,2166.6648313229307,70.54284674749887
348,10553600.0,,,,,,,,,0.0,10.000000000001407,29.16658223817286,11.072779167247116,58.33316447634572,12.145001521346153,108.33309466507932,13.927599675381046,158.3330248538129,15.70805545819824,208.33293283499512,17.284505098837617,258.33284081617734,18.859020889382048,308.33278644471034,20.40018942367641,358.3327320732433,21.93945698062898,408.3327012926839,23.44745666864056,458.33267051212454,24.953586618162635,508.33256969659504,26.430364121106628,558.3324688810656,27.905301579004863,608.3324058707492,29.3526711646791,658.3323428604327,30.798228907088195,708.3323046844705,32.21786365642922,758.3322665085084,33.63571336058919,808.3322445832687,35.02916520506593,858.332222658029,36.42085746933411,908.3321220324253,37.78956179346393,958.3320214068217,39.15653074690684,1008.3319549858139,40.50183455178325,1058.3318885648061,41.84542598182793,1108.3318456941179,43.16857507634641,1158.3318028234294,44.490033653977264,1208.3317809990954,45.88116462632947,1258.3317591747611,47.27051203557952,1308.331751440402,48.63423286823146,1358.3317437060427,49.99619849256098,1408.3317439479972,51.33447537294669,1458.3317441899517,52.67102346937306,1508.331700050851,53.98564202163336,1558.3316559117504,55.298556425603785,1608.331631845138,56.59115049873904,1658.3316077785257,57.88206338451254,1708.3315961769986,59.15411969895299,1758.3315845754712,60.42451623836606,1808.3315806265837,61.67739350630466,1858.3315766776961,62.92863097219838,1908.3315773434515,64.16357257261774,1958.3315780092069,65.39689300604132,2008.3315813778381,66.61503821638506,2058.3315847464696,67.83157965093005,2108.331553429247,69.03397150649232,2158.3315221120242,70.23477582474443
