+OSM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.01891144636264,119.33953446867991,115.46025993897152,112.19055397126274,109.39904244985694,106.99012875573591,104.8932060165184,103.05535533023476,101.43505911024234,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,99.99976236925392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.04484554754579,121.21662282928524,117.21954074889929,113.8538681335231,110.98226756212598,108.50513426687793,106.34905300838811,104.45903796058033,102.79206660283509,101.31441981519131,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,99.9998658369183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.96604349212836,122.99483212882112,118.88495764032575,115.42767252480576,112.47982157242251,109.93762829840546,107.7257862048533,105.78648764723201,104.07553302690631,102.55810346516517,101.20704813820119,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,99.9999290806986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.78798117465428,124.67952689644589,120.46173679296732,116.9170429910298,113.89662480243376,111.29293720507616,109.02801460298522,107.04214573503184,105.28974038125664,103.73491445686022,102.34965802322643,101.11087238712147,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,99.9999674503031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.515841861134,126.27576388692688,121.95478907137314,118.32673764827207,115.23728107633272,112.57522231853409,110.26002288199162,108.23016096593365,106.43844654071344,104.84868899117417,103.43135879854353,102.1629731529239,101.02441710028373,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,99.99982108415229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.70075685125009,119.38673772441416,116.56720485167443,114.1347060544629,112.01309018543608,110.14561415936782,108.48939130135842,107.01179347025489,105.68653901704437,104.49281360677867,103.41354274745848,102.43533412964881,101.5464575520722,100.73734277796774,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,99.99994968558141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.83436952110614,120.70393011303813,117.75915929118987,115.23186537571723,113.03611475457956,111.10903342475558,109.40371881752432,107.8848221990524,106.52414141487816,105.2994899866667,104.1927850788601,103.189844235978,102.27835365997792,101.44827677758425,100.6911864923159,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,99.99997160006558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.91764647972178,121.73358646054771,118.95716110318425,116.322782262646,114.04523577689231,112.05367387049498,110.29615896292106,108.73399790993433,107.3367164504443,106.080503137276,104.94611673020863,103.91848612142238,102.98464434325902,102.1340398198355,101.35783948535558,100.64859263251569,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,99.999986448858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.95283369645725,122.71715458256665,119.89729238610002,117.41753408492386,115.04754276972824,112.98480242866498,111.17079342944808,109.56261738313879,108.12698852423509,106.83816949746301,105.67553859717954,104.6230087963368,103.66686901913526,102.79599264941993,102.0010972858435,101.27437634399504,100.60921722699325,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,99.99985202770812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.94207596466796,123.65672375041252,120.79511730386811,118.27974487727825,116.0520373797066,113.90879959505695,112.03238998730427,110.37439124098121,108.89796328115172,107.5749766422028,106.38316678102358,105.30523886037156,104.32662176904813,103.4355346400576,102.62219229933494,101.87839343781646,101.19721149070918,100.57262332880428,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,99.99989809269879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.88742154462712,124.5542861615529,121.65257432527301,119.10302537158121,116.84580419818917,114.8337512767649,112.88671675481973,111.17365114590419,109.65302386626931,108.29367132684641,107.07127717665614,105.96711250971775,104.96557245854105,104.05412045801776,103.22239793438882,102.4617610406794,101.76493428086594,101.12562542831432,100.53884542072846,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,99.99993127633181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.79082658579435,125.41174166419259,122.47150992810151,119.88917168276632,117.60366405989382,115.56692565002042,113.74107244850552,111.96563260166486,110.39611849665997,108.99734633266468,107.74238553886215,106.61071577203778,105.58549550597567,104.65327881032395,103.80304325631003,103.02563915944388,102.31325025319107,101.65972887996844,101.05937318292888,100.50746506319706,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,99.99995511500616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.65415933959673,126.23090223234246,123.25368325892192,120.6398934928634,118.32728025807985,116.26690931838667,114.42024094164182,112.75695257831994,111.1320161230281,109.68961092842582,108.39932611698809,107.23835752727422,106.18830628016912,105.23463835456039,104.36552964881058,103.57124356992291,102.84352312724765,102.1758553580587,101.56226692151692,100.99782035048253,100.47827250709148,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,99.99997217732923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4792041732627,127.01349620633425,124.00077052922396,121.35681854817986,119.01823535856016,116.93524254433143,115.06866685702684,113.38769064426842,111.86673866807912,110.37482295090551,109.04540710064774,107.85264094160395,106.77612787214856,105.79996070301188,104.91135419427184,104.09986064061559,103.35670821851957,102.6749682576325,102.04836430436038,101.47170640049441,100.9405539172424,100.45108013853665,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,99.9999843290088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.26766539466283,127.76117231268859,124.71436916541626,122.04149689006759,119.67803547273704,117.57339050700786,115.68777701789301,113.98989998621494,112.45382024502813,111.058481599693,109.6846220639005,108.45660567383854,107.35135618157199,106.35120163006752,105.4421396678305,104.61286846999403,103.85398797454206,103.15808992278889,102.51854562375338,101.92988520923069,101.38744012323133,100.88720509627036,100.4257197838807,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,99.99999292515677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+USM_a_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.61147884947354,157.61147884947354,149.01761258578796,142.065709212019,136.33777633405265,131.54535401474945,127.4842982008588,124.00596273906373,120.99872861406106,118.37784159306713,116.0780895912836,114.04765057163674,112.10325079737643,110.41137787870295,108.9262831204983,107.61347318364608,106.44605200895363,105.4030854671935,104.46733545220113,103.62488084764131,102.86422562532412,102.17578239887004,101.5514856744169,100.98441930500256,100.46894630872667,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,99.99996575628566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+USM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.57687246245263,148.3859159276384,148.3859159276384,141.84687818372643,136.375620323611,131.74737397845763,127.79264278851575,124.384043397801,121.42278095219012,118.83215329437633,116.55207127271935,114.53409923203247,112.73923720502998,111.00936383960422,109.49506956148184,108.15909234732267,106.97278718785428,105.91403811663264,104.96481478144634,104.11062184405816,103.33954599966832,102.64168441040256,102.00872884535268,101.43357393921741,100.91041399855145,100.43401803217927,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,99.99998199631247,0.0,0.0,0.0,0.0,0.0,0.0
+USM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4819504033473,149.18303368142654,141.41686891621748,141.41686891621748,136.25070840228787,131.82018516407706,127.99582310513523,124.67428471365596,121.77142995643236,119.2206486123871,116.9672755859114,114.96695152275733,113.18396596217589,111.58817700307972,110.04117762616768,108.67994786604218,107.47352473894821,106.39830131134273,105.43526209545945,104.56923063077319,103.78780203675781,103.08071488155394,102.43929223594533,101.85651401882913,101.32609895736942,100.8427881537619,100.40205419049462,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,99.99999265598926,0.0,0.0,0.0,0.0,0.0
+USM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,160.33050283470175,149.92997279911134,142.0942849125198,135.9517559557152,135.9517559557152,131.7563104002805,128.0890815314122,124.87385474698056,122.0437149372824,119.54294511292511,117.32405010909062,115.34747933433374,113.58070763481075,111.99580506481996,110.5695320961133,109.17993633023843,107.95152582343614,106.85871253758191,105.8812237632153,105.00303377530054,104.21115207957607,103.49489271904773,102.84527513409331,102.25502744659607,101.71769123591464,101.22785868469275,100.78088510257254,100.37275651328127,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,99.9999995548528,0.0,0.0,0.0,0.0
+USM_a_1,0.0,0.0,0.0,0.0,0.0,161.12607908109243,150.6299330985196,142.72893871728024,136.5388602767197,131.54618162030002,131.54618162030002,128.06593334830634,124.97865027504508,122.23696420587854,119.79782299662334,117.62209901870582,115.67582064521373,113.93026230889528,112.36012806637069,110.94398908747687,109.66348343654214,108.4103047246507,107.29822022452325,106.30526930251118,105.41433945068226,104.61170610432916,103.88617560161987,103.22840400185814,102.63083476850989,102.08681018416016,101.59075882698916,101.13790451524767,100.72412948778559,100.3458625728496,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,100.00000392563372,0.0,0.0,0.0
+USM_a_0,0.0,0.0,0.0,0.0,161.87200326151765,151.2859052330752,143.32357249180552,137.08889154873927,132.0622290605931,127.91798286782287,127.91798286782287,124.98301748178454,122.34761234042146,119.98318779718133,117.86037989010345,115.95174450676734,114.23296708602975,112.68188425368292,111.27922329396583,110.00799333242588,108.85385235746793,107.72000306875641,106.71007115660406,105.8054797745539,104.99156069655376,104.25648077242548,103.5904579032685,102.98560013060595,102.43501801741878,101.93295774355757,101.47449839460396,101.05540546465816,100.67201544656687,100.32114077117916,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,100.00000660309735,0.0,0.0
USM_s_3,0.0,0.0,0.0,162.5713888664113,151.90068500705215,143.88074714533926,137.60422907151798,132.5457237824281,128.37637168472713,124.87956726082177,124.87956726082177,122.37070178644967,120.09592002011027,118.0370669525401,116.17435194158095,114.48864007309464,112.96139600223208,111.57591489928055,110.31701720392283,109.17162425223262,108.12767104885954,107.09851209978116,106.17888268005606,105.35283695343932,104.60771631734396,103.93318224230674,103.32094294336754,102.7638290877029,102.25587623388942,101.79200181626018,101.36784261712093,100.97963096257608,100.62409674226201,100.29838611269433,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517,100.00000815210517
USM_s_2,0.0,0.0,163.2271523555777,152.4768866299674,144.40285500772364,138.08709454542105,132.99875116912756,128.80589603947647,125.29004601699003,122.29970292608527,122.29970292608527,120.13164864139924,118.14941368258599,116.34204035685723,114.6964996505611,113.1985189306077,111.83436946852349,110.5910280416635,109.45692027135851,108.42109006544945,107.47386663184864,106.53716888304385,105.69774540323539,104.9417165757446,104.2583167991709,103.63845478664369,103.07471992652822,102.56089456443954,102.09170901383695,101.6626560742861,101.26985306612937,100.90993652022398,100.57997849007707,100.27741662947086,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758,100.00000895447758
USM_s_1,0.0,163.8420258472027,153.01695499892833,144.89213152667213,138.53956314720097,133.42325888734553,129.20839889635735,125.6747334072627,122.66963965545273,120.08457894409806,120.08457894409806,118.19354614727939,116.45237790714866,114.85513039029021,113.39256855140911,112.05447156083133,110.83031374637562,109.71031857300684,108.68484361327884,107.74516179074868,106.8833160696243,106.02867378855157,105.2606993761313,104.56762703095826,103.93972458830109,103.36914421257418,102.84936111561767,102.37487997809738,101.94102656879163,101.5437893843276,101.17970175919233,100.8457517387567,100.5393101919047,100.2580157289644,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447,99.9999651698447
