strat_unit,311.923875,311.84775,311.771625,311.6955,311.595764706,311.496029412,311.396294118,311.296558824,311.196823529,311.097088235,310.997352941,310.897617647,310.797882353,310.698147059,310.598411765,310.498676471,310.398941176,310.299205882,310.199470588,310.099735294,310.0,309.9,309.8,309.7,309.6,309.5,309.4,309.3,309.2,309.1,309.0,305.0,295.0,294.425272727,293.370727273,292.316181818,291.261636364,290.207090909,289.152545455,288.098,287.043454545,285.988909091,284.934363636,283.879818182,282.828064171,281.77631016,280.72455615,279.672802139,278.621048128,277.569294118,276.517540107,275.465786096,274.414032086,273.362278075,272.310524064,271.258770053,270.207016043,269.155262032,268.103508021,267.051754011,266.0,260.0,255.0,251.0,250.433333333,249.866666667,249.3,248.7,248.5,248.0,247.8,247.6,247.2,246.2,246.0,245.5,245.0,244.7,244.0,242.35,240.7,238.9,237.0,233.5,221.5,220.1,211.4,207.2,203.6,199.6,199.434,196.1472,192.8604,189.5736,186.2868,183.0,178.0,172.85,167.7,85.8,84.1673333333,82.5346666667,80.428,78.3424,76.2568,74.1712,72.0856,70.0,65.5,61.7,59.0,58.8,58.4,58.0,57.8,35.4,34.8,30.5,29.5,27.7,26.2666666667,24.8333333333,23.4,23.0,22.7,22.4,21.9,20.9,16.8,13.4,12.975,12.55,12.125,11.7,4.0,3.53,3.06,2.59,1.295,0.0
NLLFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.53627452977145,103.53627452977145,101.13518057170907,92.63100592702729,91.13329817313564,91.13329817313564,86.81229819797107,83.17707036122701,80.08844541755187,80.08844541755187,77.4377546128348,75.21535327109753,74.11675406426882,74.11675406426882,71.72585902805679,70.93357404213543,68.994774240335,67.31719531918556,65.8590683710424,64.58548655761777,64.58548655761777,63.67750527227657,62.85006873995871,62.094879456004314,61.527570322011755,60.99998474357095
NLLFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61236609954457,40.16169487244278,40.16169487244278,39.36423523667054,36.474388331868774,35.95512753060025,35.95512753060025,34.440563277312265,33.1485411926823,32.0392140610726,32.0392140610726,31.078662825403654,30.26833267528408,29.866003613518536,29.866003613518536,28.98677736863204,28.694460391332303,27.977226733822906,27.35460078703247,26.81229398991416,26.337854952056095,26.337854952056095,25.999164666465397,25.6904725436264,25.40863323229028,25.196881491041747,24.99995807673674
NLLFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.01549193635649,57.17414607287068,55.39913725019075,55.39913725019075,54.9524300660349,53.20114073028674,52.862066723347006,52.862066723347006,51.82526169376106,50.87988170657672,50.017695159524365,50.017695159524365,49.229888697673665,48.531951288991294,48.17352568178372,48.17352568178372,47.36025487922258,47.08002002996324,46.37005327943815,45.72584124651948,45.14152184470679,44.61086917593511,44.61086917593511,44.22016712937146,43.85436453127345,43.51195940877075,43.24906743123717,42.99983273423696
NLLFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.190867246537239,7.0161363240373795,6.896216630810748,6.645536121395942,6.645536121395942,6.5831363134262855,6.340136912338947,6.293577660753364,6.293577660753364,6.1520461434220355,6.024006530724399,5.90788658599677,5.90788658599677,5.802861450640768,5.710457413500567,5.663210526680218,5.663210526680218,5.556594754797853,5.519809450675705,5.42774840045888,5.344793933010004,5.269993982912185,5.202468782512876,5.202468782512876,5.153005801846364,5.10671567950171,5.063770613839629,5.030914971260792,4.999881356911003
CKHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.69371494877052,84.69371494877052,84.27595230328578,81.13018239111057,79.03159551849828,74.8047426375418,74.8047426375418,73.78331535429373,69.9301045241227,69.2120177190777,69.2120177190777,67.0712748977723,65.18929100146026,63.53016737952669,63.53016737952669,62.0615937275563,60.79781411047148,60.162166560034166,60.162166560034166,58.753533448686,58.27894473241691,57.10108271923375,56.06359027917001,55.14749338815983,54.3365820907715,54.3365820907715,53.75245114510493,53.2154552361894,52.721829623591574,52.3487155189666,51.99996851528045
CKGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33802707649289,31.452265190303677,31.452265190303677,31.315484920158546,30.276460050254165,29.575189979795503,28.142261970526533,28.142261970526533,27.792108507428296,26.457800449488886,26.206893957160677,26.206893957160677,25.454646905545275,24.78849200768619,24.197290874863242,24.197290874863242,23.67129725858329,23.21662319201375,22.98713623523013,22.98713623523013,22.47674657991179,22.304349704142492,21.875442897971965,21.496253645858154,21.160328397470092,20.86238445843172,20.86238445843172,20.64732519900392,20.449345821222696,20.26703698216557,20.129071923421584,19.99986953257959
+ATWD_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.49927934035992,77.49927934035992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATWD_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.41415625510143,77.49937290198801,77.49937290198801,77.49937290198801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATPO_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.00145394604478,107.18369174120863,99.99962347382028,99.99962347382028,99.99962347382028,99.99962347382028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATAL_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.4124333044263,111.13442022432889,104.33376203584051,98.99958365626918,98.99958365626918,98.99958365626918,98.99958365626918,98.99958365626918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATAL_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.97606511026675,117.97329420622901,108.2042510043977,103.14883205309008,98.99978556729631,98.99978556729631,98.99978556729631,98.99978556729631,98.99978556729631,98.99978556729631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATAL_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.7421732610794,124.01768085105846,113.38562884895967,106.22209434634732,102.31165490702529,98.99985937105538,98.99985937105538,98.99985937105538,98.99985937105538,98.99985937105538,98.99985937105538,98.99985937105538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATAL_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.79099092223888,129.45846415234482,117.96973204719713,110.3056018419779,104.80988736280207,101.69745876646073,98.99987058992849,98.99987058992849,98.99987058992849,98.99987058992849,98.99987058992849,98.99987058992849,98.99987058992849,98.99987058992849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+ATAL_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.19492115668646,134.36557627454349,122.09799615796396,113.93305604968462,108.11675439398059,103.7644298963891,101.23273402356006,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,98.99983585646582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.892247375046756,9.075336183106112,8.092939022604881,7.466848722921782,7.031957118533658,6.713949445123025,6.471195947711592,6.328502571800948,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.201591156244785,6.192619776381186,6.03341500103406,5.954415007939907,5.954415007939907,5.781609278670146,5.7241031836408345,5.5828418351258025,5.460514985420454,5.354034150196206,5.260845636656539,5.260845636656539,5.19464629533463,5.134362588192383,5.079421253472,5.038215420562474,4.99995918554224
ATRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22056291427884,64.344488839701,54.630780122677315,49.143987752815704,45.569609278848716,43.051712354016495,41.192048892982896,39.765719940727436,38.92231837081171,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.170513304859455,38.117296842872996,37.17264473419787,36.7016661143649,36.7016661143649,35.66973816078457,35.32562475778318,34.479601540962335,33.744300691606114,33.103070579494855,32.541885793866726,32.541885793866726,32.14182592673175,31.777199341286263,31.444618758456457,31.195014863830792,30.96314691048737
RNKPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.006393308398806,28.528665856359275,28.32037970154376,25.768828811538548,24.105219720257292,22.920413445558225,22.03245706513262,21.34620410815412,20.80071051570021,20.469832122917598,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.169659507953376,20.148214765733716,19.763080581646843,19.567911370776375,19.567911370776375,19.13195942627834,18.984166226558845,18.61525390670972,18.287670074150736,17.996301914342183,17.737053919751514,17.737053919751514,17.549405182267492,17.376270069432437,17.216504111250465,17.095381686850832,16.98188604134294
RNKPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.725989151522974,12.504334348956448,12.071244464664652,12.00889170401669,11.216269398350363,10.66908994374552,10.263913587659985,9.950861463570137,9.703371151477409,9.502950224646764,9.379588874940055,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.26671273540596,9.258607194041037,9.112074248595395,9.03710833370661,9.03710833370661,8.867940976356412,8.809762981073945,8.663845728991117,8.53262298832029,8.414601092667446,8.308371974805473,8.308371974805473,8.230784921143353,8.158511320397997,8.09150437405905,8.04038132506411,7.992215341859694
RNKPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754800715527214,7.754800715527214,7.703387301046918,7.587139876570527,7.357608463588953,7.323828009774974,6.893664268890647,6.589199555169181,6.359462819337908,6.179948038415593,6.036235743262882,5.9184955002379445,5.845862956433668,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.77889529199291,5.774073157631006,5.686584715126333,5.6415912207332015,5.6415912207332015,5.539452301569348,5.504033060381596,5.414978856452347,5.334284244838509,5.261186042437786,5.194944421146147,5.194944421146147,5.146280356563657,5.100641999640094,5.05821483226311,5.025705710348908,4.994962173503417
