,well,sample_id,sample_type,data_source,x_UTMED50,y_UTMED50,depth_top_AH,depth_bottom_AH,depth_top_TVD,depth_bottom_TVD,stratigraphy_code,stratigraphy,lithology,vitrinite_parameter,value_main,N_main,value_pop2,N_pop2,value_pop3,N_pop3,value_pop4,N_pop4,value_mean,value_std,N_total
238,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,980.29998779296875,982.780029296875,980.29998779296875,982.780029296875,,no_info,,Rr,0.87000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
239,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,994.8699951171875,995.780029296875,994.8699951171875,995.780029296875,,no_info,,Rr,0.81999999284744263,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
240,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,994.9000244140625,995.5999755859375,994.9000244140625,995.5999755859375,,no_info,,Rr,0.79000002145767212,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
241,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1005.5800170898438,1007.010009765625,1005.5800170898438,1007.010009765625,,no_info,,Rr,0.85000002384185791,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
242,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1055.0,1056.1800537109375,1055.0,1056.1800537109375,,no_info,,Rr,0.89999997615814209,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
243,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1064.52001953125,1064.699951171875,1064.52001953125,1064.699951171875,,no_info,,Rr,0.93999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
244,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1079.550048828125,1080.6500244140625,1079.550048828125,1080.6500244140625,,no_info,,Rr,0.92000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
245,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1082.75,1083.0999755859375,1082.75,1083.0999755859375,,no_info,,Rr,0.92000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
246,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1097.5999755859375,1080.199951171875,1097.5999755859375,1080.199951171875,,no_info,,Rr,0.85000002384185791,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
247,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1101.6199951171875,1101.780029296875,1101.6199951171875,1101.780029296875,,no_info,,Rr,0.88999998569488525,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
248,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1108.1099853515625,1108.9300537109375,1108.1099853515625,1108.9300537109375,,no_info,,Rr,0.87999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
249,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1118.260009765625,1118.9000244140625,1118.260009765625,1118.9000244140625,,no_info,,Rr,0.87999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
250,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1125.1199951171875,1125.5999755859375,1125.1199951171875,1125.5999755859375,,no_info,,Rr,0.87000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
251,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1134.0400390625,1134.510009765625,1134.0400390625,1134.510009765625,,no_info,,Rr,0.86000001430511475,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
252,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1140.8499755859375,1141.0899658203125,1140.8499755859375,1141.0899658203125,,no_info,,Rr,0.89999997615814209,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
253,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1145.949951171875,1145.949951171875,1145.949951171875,1145.949951171875,,no_info,,Rr,0.93999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
254,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1155.800048828125,1155.77001953125,1155.800048828125,1155.77001953125,,no_info,,Rr,0.92000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
255,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1173.6600341796875,1173.6600341796875,1173.6600341796875,1173.6600341796875,,no_info,,Rr,0.93999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
256,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1173.699951171875,1175.4000244140625,1173.699951171875,1175.4000244140625,,no_info,,Rr,0.87999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
257,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1193.1700439453125,1194.1700439453125,1193.1700439453125,1194.1700439453125,,no_info,,Rr,0.94999998807907104,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
258,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1227.6700439453125,1228.739990234375,1227.6700439453125,1228.739990234375,,no_info,,Rr,0.81999999284744263,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
259,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1227.699951171875,1228.699951171875,1227.699951171875,1228.699951171875,,no_info,,Rr,0.80000001192092896,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
260,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1231.219970703125,1231.5,1231.219970703125,1231.5,,no_info,,Rr,0.85000002384185791,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
261,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1248.0,1248.1600341796875,1248.0,1248.1600341796875,,no_info,,Rr,0.88999998569488525,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
262,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1254.47998046875,1255.280029296875,1254.47998046875,1255.280029296875,,no_info,,Rr,0.94999998807907104,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
263,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1262.72998046875,1263.010009765625,1262.72998046875,1263.010009765625,,no_info,,Rr,0.92000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
264,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1266.300048828125,1267.0,1266.300048828125,1267.0,,no_info,,Rr,0.8399999737739563,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
265,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1266.3199462890625,1267.3199462890625,1266.3199462890625,1267.3199462890625,,no_info,,Rr,0.89999997615814209,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
266,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1273.2099609375,1273.4000244140625,1273.2099609375,1273.4000244140625,,no_info,,Rr,0.94999998807907104,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
267,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1282.050048828125,1282.6600341796875,1282.050048828125,1282.6600341796875,,no_info,,Rr,0.93000000715255737,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
268,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1296.489990234375,1296.9200439453125,1296.489990234375,1296.9200439453125,,no_info,,Rr,0.92000001668930054,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
269,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1317.31005859375,1317.6800537109375,1317.31005859375,1317.6800537109375,,no_info,,Rr,0.97000002861022949,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
270,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1319.06005859375,1319.4300537109375,1319.06005859375,1319.4300537109375,,no_info,,Rr,0.97000002861022949,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
271,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1342.2099609375,1342.3499755859375,1342.2099609375,1342.3499755859375,,no_info,,Rr,0.95999997854232788,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
272,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1367.760009765625,1368.239990234375,1367.760009765625,1368.239990234375,,no_info,,Rr,0.98000001907348633,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
273,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1382.81005859375,1383.1300048828125,1382.81005859375,1383.1300048828125,,no_info,,Rr,0.99000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
274,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1391.489990234375,1391.8399658203125,1391.489990234375,1391.8399658203125,,no_info,,Rr,1.0,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
275,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1402.449951171875,1403.43994140625,1402.449951171875,1403.43994140625,,no_info,,Rr,1.0099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
276,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1437.1500244140625,1438.4200439453125,1437.1500244140625,1438.4200439453125,,no_info,,Rr,1.0099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
277,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1449.9000244140625,1450.5999755859375,1449.9000244140625,1450.5999755859375,,no_info,,Rr,1.0299999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
278,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1449.9200439453125,1450.5999755859375,1449.9200439453125,1450.5999755859375,,no_info,,Rr,1.0499999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
279,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1483.75,1484.3499755859375,1483.75,1484.3499755859375,,no_info,,Rr,1.0499999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
280,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1495.97998046875,1496.9100341796875,1495.97998046875,1496.9100341796875,,no_info,,Rr,1.0800000429153442,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
281,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1504.0899658203125,1504.510009765625,1504.0899658203125,1504.510009765625,,no_info,,Rr,1.0800000429153442,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
282,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1520.4200439453125,1520.97998046875,1520.4200439453125,1520.97998046875,,no_info,,Rr,1.1000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
283,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1527.719970703125,1528.6199951171875,1527.719970703125,1528.6199951171875,,no_info,,Rr,1.0700000524520874,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
284,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1546.719970703125,1548.43994140625,1546.719970703125,1548.43994140625,,no_info,,Rr,1.1399999856948853,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
285,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1550.5799560546875,1551.27001953125,1550.5799560546875,1551.27001953125,,no_info,,Rr,1.1599999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
286,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1571.6700439453125,1572.75,1571.6700439453125,1572.75,,no_info,,Rr,1.1599999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
287,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1571.699951171875,1572.800048828125,1571.699951171875,1572.800048828125,,no_info,,Rr,1.1399999856948853,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
288,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1597.0999755859375,1597.0999755859375,1597.0999755859375,1597.0999755859375,,no_info,,Rr,1.2100000381469727,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
289,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1598.030029296875,1598.2099609375,1598.030029296875,1598.2099609375,,no_info,,Rr,1.1599999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
290,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1617.8599853515625,1618.7900390625,1617.8599853515625,1618.7900390625,,no_info,,Rr,1.25,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
291,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1644.4200439453125,1644.75,1644.4200439453125,1644.75,,no_info,,Rr,1.2599999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
292,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1663.300048828125,1663.4000244140625,1663.300048828125,1663.4000244140625,,no_info,,Rr,1.1599999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
293,KPK-01,unknown,unknown,TNO-database,702479.0,5653191.0,1663.3299560546875,1663.4000244140625,1663.3299560546875,1663.4000244140625,,no_info,,Rr,1.2200000286102295,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
294,KSL-02,unknown,unknown,TNO-database,688690.0,5637468.0,3232.0,3232.0,3232.0,3232.0,,no_info,,R_max,3.0399999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
295,KSL-02,unknown,unknown,TNO-database,688690.0,5637468.0,3232.0,3232.0,3232.0,3232.0,,no_info,,R_min,2.619999885559082,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
296,KSL-02,unknown,unknown,TNO-database,688690.0,5637468.0,3232.0,3232.0,3232.0,3232.0,,no_info,,Rr,2.7400000095367432,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
297,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,500.0,500.0,487.0,487.0,,upper_NS,,R0,0.43000000715255737,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
298,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,550.0,550.0,533.0,533.0,,upper_NS,,R0,0.36000001430511475,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
299,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,650.0,650.0,627.0,627.0,,upper_NS,,R0,0.34999999403953552,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
300,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,750.0,750.0,722.0,722.0,,upper_NS,,R0,0.46000000834465027,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
301,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,800.0,800.0,767.0,767.0,,upper_NS,,R0,0.31000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
302,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,900.0,900.0,860.0,860.0,,upper_NS,,R0,0.37999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
303,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,950.0,950.0,907.0,907.0,,middle_NS,,R0,0.36000001430511475,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
304,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1000.0,1000.0,953.0,953.0,,middle_NS,,R0,0.34999999403953552,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
305,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1050.0,1050.0,1000.0,1000.0,,middle_NS,,R0,0.37000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
306,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1100.0,1100.0,1046.0,1046.0,,lower_NS,,R0,0.37000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
307,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1150.0,1150.0,1093.0,1093.0,,lower_NS,,R0,0.37000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
308,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1200.0,1200.0,1140.0,1140.0,,lower_NS,,R0,0.31000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
309,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1250.0,1250.0,1186.0,1186.0,,Werkendam,,R0,0.28999999165534973,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
310,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1300.0,1300.0,1233.0,1233.0,,Werkendam,,R0,0.37000000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
311,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1350.0,1350.0,1280.0,1280.0,,Werkendam,,R0,0.4699999988079071,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
312,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1400.0,1400.0,1326.0,1326.0,,Werkendam,,R0,0.38999998569488525,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
313,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1450.0,1450.0,1373.0,1373.0,,Werkendam,,R0,0.4699999988079071,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
314,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1500.0,1500.0,1420.0,1420.0,,Werkendam,,R0,0.4699999988079071,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
315,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1550.0,1550.0,1466.0,1466.0,,Werkendam,,R0,0.49000000953674316,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
316,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1600.0,1600.0,1513.0,1513.0,,Werkendam,,R0,0.46000000834465027,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
317,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1650.0,1650.0,1560.0,1560.0,,Werkendam,,R0,0.46000000834465027,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
318,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1700.0,1700.0,1606.0,1606.0,,Werkendam,,R0,0.44999998807907104,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
319,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1800.0,1800.0,1700.0,1700.0,,Posidonia,,R0,0.43999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
320,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1850.0,1850.0,1746.0,1746.0,,Aalburg,,R0,0.47999998927116394,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
321,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1900.0,1900.0,1793.0,1793.0,,Aalburg,,R0,0.50999999046325684,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
322,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,1950.0,1950.0,1839.0,1839.0,,Aalburg,,R0,0.51999998092651367,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
323,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,2000.0,2000.0,1886.0,1886.0,,Aalburg,,R0,0.61000001430511475,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
324,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,2050.0,2050.0,1933.0,1933.0,,Aalburg,,R0,0.60000002384185791,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
325,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,2100.0,2100.0,1979.0,1979.0,,Aalburg,,R0,0.56000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
326,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,2150.0,2150.0,2026.0,2026.0,,Aalburg,,R0,0.5899999737739563,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
327,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,2200.0,2200.0,2073.0,2073.0,,Aalburg,,R0,0.56000000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
328,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3095.0,3095.0,2908.0,2908.0,,Carboniferous,,R0,1.3700000047683716,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
329,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3117.0,3117.0,2928.0,2928.0,,Carboniferous,,R0,1.3600000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
330,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3118.0,3118.0,2929.0,2929.0,,Carboniferous,,R0,1.3500000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
331,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3120.0,3120.0,2931.0,2931.0,,Carboniferous,,R0,1.3600000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
332,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3121.0,3121.0,2932.0,2932.0,,Carboniferous,,R0,1.4199999570846558,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
333,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3138.0,3138.0,2948.0,2948.0,,Carboniferous,,R0,1.3999999761581421,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
334,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3146.0,3146.0,2955.0,2955.0,,Carboniferous,,R0,1.4900000095367432,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
335,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3165.0,3165.0,2973.0,2973.0,,Carboniferous,,R0,1.3600000143051147,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
336,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3221.0,3221.0,3025.0,3025.0,,Carboniferous,,R0,1.3899999856948853,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
337,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3228.0,3228.0,3032.0,3032.0,,Carboniferous,,R0,1.5399999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
338,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3232.0,3232.0,3036.0,3036.0,,Carboniferous,,R0,1.4099999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
339,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3246.0,3246.0,3049.0,3049.0,,Carboniferous,,R0,1.4199999570846558,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
340,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3248.0,3248.0,3050.0,3050.0,,Carboniferous,,R0,1.4199999570846558,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
341,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3256.0,3256.0,3058.0,3058.0,,Carboniferous,,R0,1.440000057220459,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
342,KWK-01,unknown,unknown,Clyde_IGI_report,650569.0,5735364.0,3277.0,3277.0,3078.0,3078.0,,Carboniferous,,R0,1.3700000047683716,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
343,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,845.67999267578125,845.67999267578125,845.67999267578125,845.67999267578125,,no_info,,Rr,1.2999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
344,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,872.0,872.0,872.0,872.0,,no_info,,Rr,1.2699999809265137,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
345,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,914.3499755859375,914.3499755859375,914.3499755859375,914.3499755859375,,no_info,,Rr,1.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
346,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,918.29998779296875,918.29998779296875,918.29998779296875,918.29998779296875,,no_info,,Rr,1.2899999618530273,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
347,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,962.25,962.25,962.25,962.25,,no_info,,Rr,1.2799999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
348,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,997.5999755859375,997.5999755859375,997.5999755859375,997.5999755859375,,no_info,,Rr,1.4099999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
349,MAB-13,unknown,unknown,TNO-database,709918.0,5692744.0,1022.2999877929688,1022.2999877929688,1022.2999877929688,1022.2999877929688,,no_info,,Rr,1.4099999666213989,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
350,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,684.20001220703125,684.20001220703125,684.20001220703125,684.20001220703125,,no_info,,Rr,1.4500000476837158,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
351,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,719.5,719.5,719.5,719.5,,no_info,,Rr,1.4900000095367432,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
352,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,771.0999755859375,771.0999755859375,771.0999755859375,771.0999755859375,,no_info,,Rr,1.8500000238418579,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
353,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,939.30999755859375,939.30999755859375,939.30999755859375,939.30999755859375,,no_info,,Rr,1.7999999523162842,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
354,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1012.5999755859375,1012.5999755859375,1012.5999755859375,1012.5999755859375,,no_info,,Rr,1.8899999856948853,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
355,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1083.3499755859375,1083.3499755859375,1083.3499755859375,1083.3499755859375,,no_info,,Rr,2.0299999713897705,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
356,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1098.0,1098.0,1098.0,1098.0,,no_info,,Rr,2.0099999904632568,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
357,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1102.18994140625,1102.18994140625,1102.18994140625,1102.18994140625,,no_info,,Rr,2.0799999237060547,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
358,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1135.5,1135.5,1135.5,1135.5,,no_info,,Rr,2.0699999332427979,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
359,MAN-74,unknown,unknown,TNO-database,714545.0,5677318.0,1160.8399658203125,1160.8399658203125,1160.8399658203125,1160.8399658203125,,no_info,,Rr,2.1400001049041748,-99999,0.0,0,0.0,0,0.0,0,0.0,0.0,0
